id,bookName,categories,author,publisher,edition,bookCountAvailable,totalCount,bookStatus,language,createdAt,updatedAt,rating,review_count,top_rated
65c2c3ad881df6d1bc84aeac,HTML:The complete refernce,65c2ada327c4e91908f3e44d,Thomos A powell,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.64,0,NO
65c2c3ad881df6d1bc84aead,Computer fundamental and Programming,65c2ad3027c4e91908f3e42c,Ashok Arora\nshefali Bansal ,Excel book,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.58,0,NO
65c2c3ad881df6d1bc84aeae,Data processing,65c2ada927c4e91908f3e450,Pearl software,Khamma Book Thomson,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.23,0,NO
65c2c3ad881df6d1bc84aeaf,Introduction to computer,65c2ad3027c4e91908f3e42c,Alexes leon \nmatheus leon,Vijay Nicole Imprints,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.25,0,NO
65c2c3ad881df6d1bc84aeb0,Computer fundamentals with pharmacy application,65c2ad3027c4e91908f3e42c,N K Tiwari ,Pharmaceutical Press,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.91,0,NO
65c2c3ad881df6d1bc84aeb1,Computer fundamental concepts system & application,65c2ad3027c4e91908f3e42c,D P Nagpal,Schand,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.85,0,NO
65c2c3ad881df6d1bc84aeb2,Data communications and Networking,65c2adaf27c4e91908f3e453,Behraiz A Forouzan\nSaphia chung fegan,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.54,0,NO
65c2c3ad881df6d1bc84aeb3,"Local Area networks management , Design and security",65c2adaf27c4e91908f3e453,Arne Mikalsen\nPer bargesen,Wiley,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.31,0,NO
65c2c3ad881df6d1bc84aeb4,Local Area networks,65c2adaf27c4e91908f3e453,Behroo A forouzon,McGraw Hill,5,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.29,0,YES
65c2c3ad881df6d1bc84aeb5,Understanding data communication & Network,65c2adaf27c4e91908f3e453,Willian stallings,Pearson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.72,0,NO
65c2c3ad881df6d1bc84aeb6,ATM network concept and protocols,65c2adaf27c4e91908f3e453,Sumit kasera ,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.68,0,NO
65c2c3ad881df6d1bc84aeb7,Wireless networks,65c2adaf27c4e91908f3e453,P. Nicopelitictis\nM.S. obaident\nG.J papadianition\nA.S Pompartsis,Wiley,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.4,0,NO
65c2c3ad881df6d1bc84aeb8,Corparate computer and network security,65c2acaa27c4e91908f3e3f9,Raymond R panka ,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.43,0,NO
65c2c3ad881df6d1bc84aeb9,Information security policies and procedures,65c2acbd27c4e91908f3e3ff,Themos R Pelitier,Auerbach Publications,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.96,0,NO
65c2c3ad881df6d1bc84aeba,An Ethical Hacking guide to coporate security,65c2b69727c4e91908f3e483,Ankit fadia,Macmillan India Ltd,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.09,0,YES
65c2c3ad881df6d1bc84aebb,Information security,65c2acbd27c4e91908f3e3ff,Mark stamp,Wiley,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.81,0,YES
65c2c3ad881df6d1bc84aebc,Mobile and HOC Network,65c2adaf27c4e91908f3e453,George aggelexa,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.33,0,NO
65c2c3ad881df6d1bc84aebd,Network security and cryptography,65c2acaa27c4e91908f3e3f9,Barnard menezs,Cengage Learning McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.02,0,NO
65c2c3ad881df6d1bc84aebe,Mobile computing,65c2accc27c4e91908f3e405,Raj kamal,Oxford Higher Education,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.82,0,NO
65c2c3ad881df6d1bc84aebf,Data communications ,65c2adaf27c4e91908f3e453,Dr. kamal raj parasaui,Balaji Publisher,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.28,0,NO
65c2c3ad881df6d1bc84aec0,Data communications and Networking,65c2adaf27c4e91908f3e453,Behrauz A Farouzan\nSaphia chung fegan,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.41,0,NO
65c2c3ad881df6d1bc84aec1,Data communications  Networks and systems,65c2adaf27c4e91908f3e453,Thomos C Bartee,BPB Publication,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.62,0,NO
65c2c3ad881df6d1bc84aec2,Mobile communictions,65c2adbd27c4e91908f3e456,Jochen schiller,Pearson,5,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.45,0,NO
65c2c3ad881df6d1bc84aec3,Information theory coding and cryptography,65c2acc327c4e91908f3e402,Panjan bose,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.38,0,YES
65c2c3ad881df6d1bc84aec4,Interaction design beyond humabn computer intraction,65c2adc327c4e91908f3e459,Sharp rogers preese,Wiley,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.59,0,NO
65c2c3ad881df6d1bc84aec5,Object orienal moduling and design with UML ,65c2adc927c4e91908f3e45c,Michael blaha james rumbaugh,Pearson,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.04,0,NO
65c2c3ad881df6d1bc84aec6,The object oriated thought process,65c2adc927c4e91908f3e45c,Matt weisfeld,BPS publications ,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.88,0,NO
65c2c3ad881df6d1bc84aec7,Designing object oriented software,65c2adc927c4e91908f3e45c,Rebecca wirfd brock \nBrian wilkerson \nlawren wiener,PHI Learning,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.74,0,YES
65c2c3ad881df6d1bc84aec8,Service orianted architecture,65c2adce27c4e91908f3e45f,Shouker kambhampat ,Wiley,5,3,3,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.72,0,NO
65c2c3ad881df6d1bc84aec9,Object oriented analysics & design with application,65c2adc927c4e91908f3e45c,Grady booch,Pearson,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.6,0,NO
65c2c3ad881df6d1bc84aeca,Embedded system,65c2add527c4e91908f3e462,Steven F Barcott\nDanial J paok,Pearson,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.22,0,NO
65c2c3ad881df6d1bc84aecb,Embedded system design,65c2add527c4e91908f3e462,Frank Vatid \nTony Givargis,Wiley,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.38,0,NO
65c2c3ad881df6d1bc84aecc,Embedded micro computer systems,65c2add527c4e91908f3e462,Jonathan we valvano,CENGAGE Learning,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.85,0,NO
65c2c3ad881df6d1bc84aecd,Simulation Moduling  and analysis,65c2add527c4e91908f3e462,Averill  M law,McGraw Hill,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.8,0,NO
65c2c3ad881df6d1bc84aece,System moduling and simulations,65c2addb27c4e91908f3e465,Frank L severance,Wiley,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.65,0,NO
65c2c3ad881df6d1bc84aecf,Embedded system design,65c2ade527c4e91908f3e468,Santanu chattopadbyay,PHI Learning,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.25,0,NO
65c2c3ad881df6d1bc84aed0,Neural networks for pattern recoginition,65c2add527c4e91908f3e462,Christopher m bishop,Oxford Higher Education,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.83,0,NO
65c2c3ad881df6d1bc84aed1,Artificial intelligence and experts system,65c2adeb27c4e91908f3e46b,Den w patterson,Prentice Hall ,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.85,0,NO
65c2c3ad881df6d1bc84aed2,An Introduction to neural network,65c2adf127c4e91908f3e46e,Javers a anderson,Prentice Hall ,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.43,0,NO
65c2c3ad881df6d1bc84aed3,Artificial inteligence and intelligent system,65c2adeb27c4e91908f3e46b,N P Podhy ,Oxford Higher Education,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.84,0,NO
65c2c3ad881df6d1bc84aed4,Natural language processing and information retrieval ,65c2adf127c4e91908f3e46e,Tanveer siedlqui\nU S Tiwari,Oxford Higher Education,4,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.62,0,NO
65c2c3ad881df6d1bc84aed5,System simulation moduling and language ,65c2adf927c4e91908f3e471,p panveer selvom\np sahil kumar,PHI Learning,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.63,0,NO
65c2c3ad881df6d1bc84aed6,Total quality management,65c2ade527c4e91908f3e468,B janakiraman \nRk gopal,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.99,0,YES
65c2c3ad881df6d1bc84aed7,Neural network fuzzy logic and ganctic algorithms,65c2ae0127c4e91908f3e474,S. rajasekarany \nG.A vijaylakshmi pai,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.75,0,NO
65c2c3ad881df6d1bc84aed8,Artifificial Intelligence,65c2adeb27c4e91908f3e46b,Patrick menary winston,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.05,0,NO
65c2c3ad881df6d1bc84aed9,Introduction to embedded system ,65c2adf127c4e91908f3e46e,Shibu kv,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.12,0,NO
65c2c3ad881df6d1bc84aeda,Embedded system design,65c2add527c4e91908f3e462,Frank Vatid \nTony Givargis,Wiley,5,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.87,0,YES
65c2c3ad881df6d1bc84aedb,Embedded system A contemporary design ,65c2add527c4e91908f3e462,James K peekol,Wiley,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.62,0,NO
65c2c3ad881df6d1bc84aedc,An embedded software primer,65c2add527c4e91908f3e462,David E. Simen,Pearson,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.24,0,YES
65c2c3ad881df6d1bc84aedd,Embedded system design,65c2add527c4e91908f3e462,Arnold s berger,CMP books,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.18,0,YES
65c2c3ad881df6d1bc84aede,Real time embbed system and components,65c2add527c4e91908f3e462,Sam siwer ,Cengage Learning McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.31,0,NO
65c2c3ad881df6d1bc84aedf,Embedded c programming and the microchip pic,65c2add527c4e91908f3e462,Barnett cox and o' cull,Pearson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.56,0,NO
65c2c3ad881df6d1bc84aee0,System simulation with digital computer,65c2ade527c4e91908f3e468,Narsingh Deo,Prentice Hall,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.98,0,YES
65c2c3ad881df6d1bc84aee1,System modelling and analysis,65c2ad5127c4e91908f3e438,misashi kobayshi \nBrian L Mark,Pearson,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.21,0,NO
65c2c3ad881df6d1bc84aee2,system modelling and simulations,65c2ade527c4e91908f3e468,V P Singh,New age international publisher,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.13,0,YES
65c2c3ad881df6d1bc84aee3,Artificisal intelligence,65c2adf127c4e91908f3e46e,Elaine rich\nkevin knight,McGraw Hill,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.69,0,NO
65c2c3ad881df6d1bc84aee4,Artificisal intelligence,65c2adf127c4e91908f3e46e,Patrick henry winston,addison wesley,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.2,0,NO
65c2c3ad881df6d1bc84aee5,Fundamental and parallel algorithms,65c2ae1127c4e91908f3e47a,kenneth A. bermany,thomos ,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.34,0,NO
65c2c3ad881df6d1bc84aee6,Data strutures using c ,65c2b71a27c4e91908f3e486,E bolagurusany,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.18,0,NO
65c2c3ad881df6d1bc84aee7,Data strutures using c++,65c2b71a27c4e91908f3e486,D S Malik,thomos ,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.18,0,YES
65c2c3ad881df6d1bc84aee8,Data stuctures using c,65c2b71a27c4e91908f3e486,Kapil kumar verma ,A.B. Publication,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.36,0,NO
65c2c3ad881df6d1bc84aee9,Classic data structures,65c2b71a27c4e91908f3e486,D samanta,PHI Learning,5,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.66,0,NO
65c2c3ad881df6d1bc84aeea,Data strutures using c ,65c2b71a27c4e91908f3e486,Reema thariya,Oxford Higher Education,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.54,0,NO
65c2c3ad881df6d1bc84aeeb,Dta stucture - I,65c2b71a27c4e91908f3e486,A A Puntambekar,Technical Publications,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.53,0,NO
65c2c3ad881df6d1bc84aeec,Data stucture and algorithms in java ,65c2ad3927c4e91908f3e42f,Adam dradek ,Cengage Learning McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.09,0,NO
65c2c3ad881df6d1bc84aeed,Programming and data stucture II,65c2ad3927c4e91908f3e42f,E balagrisang,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.47,0,NO
65c2c3ad881df6d1bc84aeee,Data Strutures and  algorithms,65c2ad3927c4e91908f3e42f,GAV PAI,McGraw Hill,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.85,0,NO
65c2c3ad881df6d1bc84aeef,C & Data structure,65c2b71a27c4e91908f3e486,Prof. P S Destopande\nPROF. OG kakede,DreamTech,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.67,0,NO
65c2c3ad881df6d1bc84aef0,Data structures and program design in c,65c2b71a27c4e91908f3e486,rebert l kruse\nbruce p leung\nclovis l tondo,Prebtice hill of india,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.18,0,NO
65c2c3ad881df6d1bc84aef1,Introduction to algorithms,65c2ae1127c4e91908f3e47a,Themos m corman\nCharles E leiserson \nRonald c rivent\nclifford stein,PHI Learning,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.41,0,YES
65c2c3ad881df6d1bc84aef2,Data stucture and algorithms in c++,65c2ad3927c4e91908f3e42f,Michael T geolrich\nRoberto tamassia\nDavid maunt ,Wiley,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.75,0,NO
65c2c3ad881df6d1bc84aef3,Fundamental and algorithms,65c2ae1127c4e91908f3e47a,Gilles brassard \nPaul bratley,PHI Learning,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.99,0,NO
65c2c3ad881df6d1bc84aef4,Data structure and program design,65c2b71a27c4e91908f3e486,Robert lu kruce,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.4,0,NO
65c2c3ad881df6d1bc84aef5,A practial approch to data stuctures and algorithms,65c2ad3927c4e91908f3e42f,Sanjay p ahuja ,New Age International Publisher,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.31,0,NO
65c2c3ad881df6d1bc84aef6,Data stucture,65c2b71a27c4e91908f3e486,Richard f gilberg\nand Behroor a forerizon ,Cengage Learning McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.86,0,YES
65c2c3ad881df6d1bc84aef7,Data structure and algorithms in c ,65c2ad3927c4e91908f3e42f,Brijendra kimas joshi,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.79,0,NO
65c2c3ad881df6d1bc84aef8,Data stucture a programming approch with c,65c2b71a27c4e91908f3e486,Dhasmendra singh kuswaha\nArun kumar mishra,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.22,0,NO
65c2c3ad881df6d1bc84aef9,Data stucture ,65c2b71a27c4e91908f3e486,Richard F gilberg\n& behroor a forerizon ,Cengage,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.47,0,YES
65c2c3ad881df6d1bc84aefa,Software project management ,65c2ae1827c4e91908f3e47d,kieron conuray,Paraglyph,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.83,0,YES
65c2c3ad881df6d1bc84aefb,software testing ,65c2ae1827c4e91908f3e47d,Naresh chauhan,Oxford Higher Education,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.94,0,YES
65c2c3ad881df6d1bc84aefc,Essantial of software engineering,65c2ae1827c4e91908f3e47d,Frank tsui\norlando kararm,Jones & Bartlett,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.54,0,YES
65c2c3ad881df6d1bc84aefd,Software quality,65c2acf327c4e91908f3e411,Miling limaye,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.91,0,NO
65c2c3ad881df6d1bc84aefe,Software engineering project management,65c2ae1827c4e91908f3e47d,Richard m thayer\nEdward youdan,Wiley,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.13,0,YES
65c2c3ad881df6d1bc84aeff,Software engineering ,65c2ae1827c4e91908f3e47d,carlo ghezzi \nmeldi jazayeri,PHI Learning,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.7,0,NO
65c2c3ad881df6d1bc84af00,software quality ,65c2acf327c4e91908f3e411,kamna malik\npraveen chaudhary,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.34,0,NO
65c2c3ad881df6d1bc84af01,Software engineering fundamental ,65c2ae1827c4e91908f3e47d,Ali behforoor and Frederick j,Oxford Higher Education,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.55,0,NO
65c2c3ad881df6d1bc84af02,Object oriented software engineering,65c2ae1827c4e91908f3e47d,Yogesh singh \nRudika malhotra,PHI Learning,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.02,0,NO
65c2c3ad881df6d1bc84af03,Software project management ,65c2acf327c4e91908f3e411,Joel henry,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.81,0,NO
65c2c3ad881df6d1bc84af04,System Analysis and design,65c2ad5127c4e91908f3e438,Elias M awad,Galgotia Publications Pvt. Ltd.,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.24,0,NO
65c2c3ad881df6d1bc84af05,software requirment ,65c2acf327c4e91908f3e411,Karl E vliegers,DreamTech,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.26,0,NO
65c2c3ad881df6d1bc84af06,Software engineering ,65c2ae1827c4e91908f3e47d,Rogers oressman,McGraw Hill,2,5,5,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.32,0,NO
65c2c3ad881df6d1bc84af07,software engineering,65c2ae1827c4e91908f3e47d,KK agrawal yogesh singh,New Age International Publisher,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.06,0,YES
65c2c3ad881df6d1bc84af08,Object oriented software engineering,65c2ae1827c4e91908f3e47d,Dravid c kung ,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.3,0,NO
65c2c3ad881df6d1bc84af09,Software project management ,65c2acf327c4e91908f3e411,Bob hughes \nMike cotterell\npajib mailt,McGraw Hill,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.11,0,YES
65c2c3ad881df6d1bc84af0a,Software engineering for internet application,65c2ae1827c4e91908f3e47d,Eve andersons\nphilip greenspun\nAndress grumet,PHI Learning,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.39,0,NO
65c2c3ad881df6d1bc84af0b,Software testing tool,65c2acf327c4e91908f3e411,Dr. K.V.K.K prasad,DreamTech,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.14,0,NO
65c2c3ad881df6d1bc84af0c,Introduction to software testing,65c2acf327c4e91908f3e411,Paul amman \nJeft offutt,Cengage Learning McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.34,0,NO
65c2c3ad881df6d1bc84af0d,Software testing concepts and tools,65c2acf327c4e91908f3e411,Nageswara rao pusufuri,DreamTech,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.47,0,YES
65c2c3ad881df6d1bc84af0e,software testing fundamental,65c2acf327c4e91908f3e411,Marrie L. Mutcheson,Wiley,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.52,0,NO
65c2c3ad881df6d1bc84af0f, software engineering,65c2ad2a27c4e91908f3e429,Waman S.  Jawadekar,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.43,0,YES
65c2c3ad881df6d1bc84af10,Information technology project management ,65c2acf327c4e91908f3e411,kalty schwalbe,theomos,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.3,0,NO
65c2c3ad881df6d1bc84af11,Software quality assurance ,65c2acf327c4e91908f3e411,Daniel galin,Pearson,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.6,0,NO
65c2c3ad881df6d1bc84af12,Software engineering,65c2ae1827c4e91908f3e47d,S A kelkar,Prentice Hall ,5,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.91,0,NO
65c2c3ad881df6d1bc84af13,Software engineering ,65c2ae1827c4e91908f3e47d,"James E peters,\nwitold pedayez",Wiley,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.57,0,NO
65c2c3ad881df6d1bc84af14,Software architecure,65c2adce27c4e91908f3e45f,Mary shaw\ndavid gaslish,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.95,0,NO
65c2c3ad881df6d1bc84af15,Software engineering ,65c2ae1827c4e91908f3e47d,Pankey jalote,PHI Learning,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.98,0,NO
65c2c3ad881df6d1bc84af16,Fundmental of software engineering,65c2ae1827c4e91908f3e47d,pajib mall,Wiley,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.29,0,NO
65c2c3ad881df6d1bc84af17,An integrated approch to software engineering,65c2ae1827c4e91908f3e47d,pankaj jalote,narosa publishing,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.32,0,YES
65c2c3ad881df6d1bc84af18,Harnessing green IT principles and practices,65c2ad9727c4e91908f3e447,San murugeson\nG R Gangadtharam,Wiley,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.47,0,YES
65c2c3ad881df6d1bc84af19,Basic concept of information technology workshop,65c2ad2a27c4e91908f3e429,G praveen babu \n MV narayan, B.s publishing,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.06,0,NO
65c2c3ad881df6d1bc84af1a,Internatinal journal of information technology & knowledge ,65c2ad2a27c4e91908f3e429,chander kant ,serials publications,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.39,0,NO
65c2c3ad881df6d1bc84af1b,IT Stretegy for business,65c2ad9727c4e91908f3e447,"Parag kulkarni ,Pradip k chande ",Oxford Higher Education,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.31,0,NO
65c2c3ad881df6d1bc84af1c,Text of remote sensing and geographical information system,65c2acbd27c4e91908f3e3ff,M anji,B.S Publication ,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.73,0,YES
65c2c3ad881df6d1bc84af1d,IT & its application in business,65c2ad9727c4e91908f3e447,Reema thareja,Oxford Higher Education,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.73,0,NO
65c2c3ad881df6d1bc84af1e,Nano technology,65c2b87927c4e91908f3e489,lyon E foster,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.13,0,NO
65c2c3ad881df6d1bc84af1f,Modern information retrieval,65c2ad9727c4e91908f3e447,Ricarda baeza \nyates,Pearson,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.34,0,YES
65c2c3ad881df6d1bc84af20,IT enabled practices and embedded management paradigms,65c2add527c4e91908f3e462,"I c gupta , Deepak jarolia",Excel book,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.46,0,YES
65c2c3ad881df6d1bc84af21,Management Information system,65c2ad9727c4e91908f3e447,Effy oz,Cengage Learning McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.2,0,YES
65c2c3ad881df6d1bc84af22,Information theory inference and learning algorithms,65c2ad9727c4e91908f3e447,David JC maikey,Cengage Learning McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.42,0,NO
65c2c3ad881df6d1bc84af23,Information system ,65c2ad9727c4e91908f3e447,steven alter,Pearson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.33,0,NO
65c2c3ad881df6d1bc84af24,Information storage and management ,65c2ad9727c4e91908f3e447,,apper  publication ,1,4,4,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.97,0,YES
65c2c3ad881df6d1bc84af25,Information system ,65c2ad9727c4e91908f3e447,konneth c laiden,PHI Learning,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.88,0,NO
65c2c3ad881df6d1bc84af26,Data structure and algorithms in c ++,65c2ad3927c4e91908f3e42f,Brijendra kimas joshi,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.47,0,NO
65c2c3ad881df6d1bc84af27,Digital logic and computer design ,65c2b9a827c4e91908f3e4a2,M . Marris mann,Pearson,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.82,0,NO
65c2c3ad881df6d1bc84af28,Pattern recoginition algo for data mining,65c2ac3527c4e91908f3e3bb,Richard Johnson boeyht                                                   edward youdan,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.92,0,NO
